arm,level,concord,seed,n_ad6,stop_reason,n_joint_shadow,terminal_post_corr,t1_max_dev,verdicts,true_l
OFF,0.6,discordant,55633,300,bank_exhausted,,-0.005661625675227609,0.0,PASS|PASS|REFER_BORDERLINE|PASS|FAIL|FAIL|FAIL,0.844|1.107|0.177|1.012|0.545|0.252|-0.447
ON,0.6,discordant,55634,220,all_resolved,,0.029412750737542185,0.0,PASS|PASS|FAIL|PASS|FAIL|PASS|PASS,1.703|0.715|0.019|0.808|0.002|1.430|0.089
OFF,0.6,discordant,55634,300,bank_exhausted,,-0.014201132195765413,0.0,PASS|PASS|FAIL|PASS|FAIL|PASS|REFER_BORDERLINE,1.703|0.715|0.019|0.808|0.002|1.430|0.089
ON,0.6,discordant,55635,300,bank_exhausted,,0.04189010705593507,0.0,PASS|PASS|PASS|REFER_BORDERLINE|PASS|PASS|PASS,0.915|0.366|0.611|0.869|1.488|1.342|0.876
OFF,0.6,discordant,55635,300,bank_exhausted,,0.018739367282646375,0.0,PASS|REFER_BORDERLINE|PASS|PASS|PASS|PASS|FAIL,0.915|0.366|0.611|0.869|1.488|1.342|0.876
ON,0.6,discordant,55636,300,bank_exhausted,,0.00970398005682903,0.0,PASS|REFER_BORDERLINE|PASS|PASS|PASS|REFER_BORDERLINE|PASS,1.023|-0.167|1.830|0.437|0.692|0.921|0.090
OFF,0.6,discordant,55636,287,all_resolved,,0.023610806525897823,0.0,PASS|FAIL|PASS|FAIL|PASS|PASS|FAIL,1.023|-0.167|1.830|0.437|0.692|0.921|0.090
ON,0.6,discordant,55637,300,bank_exhausted,,0.03778001070471843,0.0,REFER_BORDERLINE|PASS|PASS|PASS|FAIL|FAIL|PASS,0.708|1.106|1.273|-0.241|-0.269|0.029|0.128
OFF,0.6,discordant,55637,300,bank_exhausted,,-0.006479797864378989,0.0,REFER_BORDERLINE|PASS|PASS|FAIL|FAIL|FAIL|FAIL,0.708|1.106|1.273|-0.241|-0.269|0.029|0.128
ON,0.6,discordant,55638,300,bank_exhausted,,0.032502683740140516,0.0,REFER_BORDERLINE|PASS|PASS|PASS|PASS|PASS|FAIL,0.858|1.008|0.571|0.683|0.783|1.754|-0.361
OFF,0.6,discordant,55638,300,bank_exhausted,,-0.0204330978363746,0.0,REFER_BORDERLINE|PASS|REFER_BORDERLINE|PASS|PASS|PASS|FAIL,0.858|1.008|0.571|0.683|0.783|1.754|-0.361
ON,0.6,discordant,55639,300,bank_exhausted,,0.027815084403285978,0.0,PASS|PASS|PASS|PASS|PASS|PASS|REFER_BORDERLINE,1.195|0.684|0.139|0.408|1.008|1.284|0.301
OFF,0.6,discordant,55639,300,bank_exhausted,,0.015290064786141604,0.0,PASS|PASS|PASS|REFER_BORDERLINE|PASS|PASS|REFER_BORDERLINE,1.195|0.684|0.139|0.408|1.008|1.284|0.301
ON,0.6,discordant,55640,193,all_resolved,,0.030386957268340377,0.0,PASS|FAIL|PASS|FAIL|PASS|PASS|FAIL,1.052|0.214|1.356|0.240|1.282|0.931|0.496
OFF,0.6,discordant,55640,211,all_resolved,,-0.0011232336892452663,0.0,PASS|FAIL|PASS|PASS|PASS|PASS|FAIL,1.052|0.214|1.356|0.240|1.282|0.931|0.496
ON,0.6,discordant,55641,300,bank_exhausted,,0.04039723243808841,0.0,PASS|PASS|PASS|PASS|PASS|PASS|REFER_BORDERLINE,0.067|0.369|0.867|0.874|1.624|0.731|0.401
OFF,0.6,discordant,55641,300,bank_exhausted,,0.009682263225764062,0.0,PASS|REFER_BORDERLINE|REFER_BORDERLINE|PASS|PASS|FAIL|FAIL,0.067|0.369|0.867|0.874|1.624|0.731|0.401
ON,0.6,discordant,55642,300,bank_exhausted,,-0.007416753183329481,0.0,PASS|PASS|REFER_BORDERLINE|PASS|FAIL|PASS|FAIL,0.641|1.004|0.745|0.927|-1.025|1.470|-0.723
OFF,0.6,discordant,55642,300,bank_exhausted,,0.0058253295009856555,0.0,PASS|PASS|REFER_BORDERLINE|PASS|FAIL|PASS|FAIL,0.641|1.004|0.745|0.927|-1.025|1.470|-0.723
ON,0.6,discordant,55643,300,bank_exhausted,,0.006448164736024478,0.0,FAIL|PASS|FAIL|REFER_BORDERLINE|FAIL|PASS|PASS,-0.586|1.003|-0.033|0.321|-0.526|1.161|0.399
OFF,0.6,discordant,55643,300,bank_exhausted,,0.012602570528008908,0.0,FAIL|PASS|FAIL|REFER_BORDERLINE|FAIL|PASS|FAIL,-0.586|1.003|-0.033|0.321|-0.526|1.161|0.399
ON,0.6,discordant,55644,300,bank_exhausted,,0.008729715722095703,0.0,REFER_BORDERLINE|PASS|FAIL|PASS|PASS|REFER_BORDERLINE|PASS,-0.179|1.767|0.139|1.179|0.643|0.509|0.736
OFF,0.6,discordant,55644,300,bank_exhausted,,-0.014089513992838679,0.0,FAIL|PASS|REFER_BORDERLINE|PASS|PASS|PASS|PASS,-0.179|1.767|0.139|1.179|0.643|0.509|0.736
ON,0.6,discordant,55645,194,all_resolved,,-0.013402311472817433,0.0,PASS|PASS|PASS|FAIL|PASS|PASS|FAIL,1.488|1.289|1.694|-0.283|1.208|2.047|0.640
OFF,0.6,discordant,55645,300,bank_exhausted,,0.0056288077291655565,0.0,PASS|PASS|PASS|FAIL|PASS|PASS|REFER_BORDERLINE,1.488|1.289|1.694|-0.283|1.208|2.047|0.640
ON,0.6,discordant,55646,300,bank_exhausted,,0.025607462218853842,0.0,PASS|PASS|PASS|PASS|PASS|REFER_BORDERLINE|PASS,1.333|1.315|0.626|1.109|1.240|0.350|1.144
OFF,0.6,discordant,55646,300,bank_exhausted,,-0.008018458671250612,0.0,PASS|PASS|REFER_BORDERLINE|PASS|PASS|FAIL|PASS,1.333|1.315|0.626|1.109|1.240|0.350|1.144
ON,0.6,discordant,55647,239,all_resolved,,0.015801748006107796,0.0,PASS|PASS|FAIL|PASS|FAIL|FAIL|FAIL,0.959|1.224|0.099|2.015|-0.692|0.166|-0.042
OFF,0.6,discordant,55647,300,bank_exhausted,,0.0278996492593322,0.0,PASS|PASS|REFER_BORDERLINE|PASS|FAIL|FAIL|FAIL,0.959|1.224|0.099|2.015|-0.692|0.166|-0.042
ON,0.6,discordant,55648,300,bank_exhausted,,0.01191409322063715,0.0,PASS|PASS|PASS|PASS|REFER_BORDERLINE|FAIL|PASS,0.617|0.600|1.263|0.437|0.504|-0.478|1.047
OFF,0.6,discordant,55648,300,bank_exhausted,,-0.003187244644405111,0.0,PASS|PASS|PASS|REFER_BORDERLINE|PASS|FAIL|PASS,0.617|0.600|1.263|0.437|0.504|-0.478|1.047
ON,0.6,discordant,55649,254,all_resolved,,0.029515453138986254,0.0,PASS|PASS|FAIL|PASS|PASS|PASS|PASS,0.906|0.677|-0.111|2.232|0.596|1.159|0.555
OFF,0.6,discordant,55649,221,all_resolved,,-0.028578395811109325,0.0,PASS|PASS|PASS|PASS|PASS|PASS|PASS,0.906|0.677|-0.111|2.232|0.596|1.159|0.555
ON,0.6,discordant,55650,187,all_resolved,,0.0123922856326402,0.0,FAIL|PASS|FAIL|FAIL|PASS|PASS|PASS,-0.322|0.079|0.187|0.476|0.411|0.898|1.038
OFF,0.6,discordant,55650,300,bank_exhausted,,-0.004910899149376537,0.0,FAIL|REFER_BORDERLINE|PASS|PASS|PASS|REFER_BORDERLINE|PASS,-0.322|0.079|0.187|0.476|0.411|0.898|1.038
ON,0.6,discordant,55651,300,bank_exhausted,,0.03850229589398608,0.0,PASS|REFER_BORDERLINE|PASS|PASS|PASS|PASS|FAIL,1.195|0.467|0.842|1.739|1.173|1.227|-0.311
OFF,0.6,discordant,55651,300,bank_exhausted,,0.022438436496015797,0.0,PASS|FAIL|REFER_BORDERLINE|PASS|PASS|PASS|FAIL,1.195|0.467|0.842|1.739|1.173|1.227|-0.311
ON,0.6,discordant,55652,175,all_resolved,,0.04124067725256544,0.0,PASS|PASS|FAIL|PASS|FAIL|PASS|PASS,1.535|0.648|-0.111|0.458|0.364|0.928|1.311
OFF,0.6,discordant,55652,300,bank_exhausted,,0.004554186573257656,0.0,PASS|FAIL|FAIL|PASS|REFER_BORDERLINE|FAIL|PASS,1.535|0.648|-0.111|0.458|0.364|0.928|1.311
ON,0.6,discordant,55653,300,bank_exhausted,,0.014688238666357925,0.0,PASS|FAIL|FAIL|FAIL|REFER_BORDERLINE|PASS|PASS,0.324|-0.403|-0.339|0.032|0.488|0.964|1.230
OFF,0.6,discordant,55653,300,bank_exhausted,,-0.0012803513094403567,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|PASS|PASS|PASS,0.324|-0.403|-0.339|0.032|0.488|0.964|1.230
ON,0.6,discordant,55654,300,bank_exhausted,,0.022904716373532103,0.0,FAIL|PASS|REFER_BORDERLINE|PASS|PASS|PASS|PASS,-0.450|0.168|0.924|0.192|1.370|1.162|0.883
OFF,0.6,discordant,55654,300,bank_exhausted,,-0.0076124979266752645,0.0,FAIL|REFER_BORDERLINE|PASS|FAIL|PASS|PASS|PASS,-0.450|0.168|0.924|0.192|1.370|1.162|0.883
ON,0.6,discordant,55655,300,bank_exhausted,,0.021699337096493836,0.0,REFER_BORDERLINE|PASS|FAIL|FAIL|FAIL|PASS|PASS,0.314|1.094|0.598|0.025|0.198|1.171|0.575
OFF,0.6,discordant,55655,214,all_resolved,,0.015106697207100303,0.0,FAIL|PASS|PASS|PASS|FAIL|PASS|FAIL,0.314|1.094|0.598|0.025|0.198|1.171|0.575
ON,0.6,discordant,55656,197,all_resolved,,0.04220891985966616,0.0,PASS|PASS|PASS|PASS|PASS|PASS|PASS,0.692|1.338|1.585|0.695|1.001|1.581|0.001
OFF,0.6,discordant,55656,220,all_resolved,,0.027124068664231105,0.0,PASS|PASS|PASS|PASS|PASS|PASS|FAIL,0.692|1.338|1.585|0.695|1.001|1.581|0.001
ON,0.6,discordant,55657,300,bank_exhausted,,0.014799498059424734,0.0,REFER_BORDERLINE|PASS|PASS|PASS|FAIL|FAIL|PASS,0.523|0.411|0.910|-0.050|0.395|0.594|1.069
OFF,0.6,discordant,55657,300,bank_exhausted,,-0.004734688779595957,0.0,REFER_BORDERLINE|PASS|REFER_BORDERLINE|FAIL|REFER_BORDERLINE|REFER_BORDERLINE|PASS,0.523|0.411|0.910|-0.050|0.395|0.594|1.069
ON,0.6,discordant,55658,300,bank_exhausted,,0.010338740314865948,0.0,PASS|PASS|REFER_BORDERLINE|PASS|FAIL|REFER_BORDERLINE|FAIL,0.970|1.289|0.179|1.566|0.334|0.683|0.351
OFF,0.6,discordant,55658,237,all_resolved,,-0.031456264340723954,0.0,PASS|PASS|FAIL|PASS|PASS|PASS|FAIL,0.970|1.289|0.179|1.566|0.334|0.683|0.351
ON,0.6,discordant,55659,203,all_resolved,,0.020593216365106096,0.0,FAIL|FAIL|PASS|PASS|PASS|FAIL|PASS,-0.450|0.060|0.869|0.868|0.887|0.233|1.701
OFF,0.6,discordant,55659,300,bank_exhausted,,-0.02089458015109556,0.0,FAIL|FAIL|PASS|PASS|PASS|REFER_BORDERLINE|PASS,-0.450|0.060|0.869|0.868|0.887|0.233|1.701
ON,0.6,discordant,55660,300,bank_exhausted,,0.015308750106535469,0.0,REFER_BORDERLINE|PASS|FAIL|PASS|FAIL|FAIL|REFER_BORDERLINE,1.154|1.045|0.646|1.139|0.761|-0.370|0.332
OFF,0.6,discordant,55660,300,bank_exhausted,,-0.021191543174954197,0.0,PASS|PASS|REFER_BORDERLINE|PASS|PASS|FAIL|PASS,1.154|1.045|0.646|1.139|0.761|-0.370|0.332
ON,0.6,discordant,55661,251,all_resolved,,0.020996659956208277,0.0,PASS|PASS|PASS|FAIL|FAIL|PASS|PASS,0.915|1.597|0.798|-0.445|0.567|1.423|0.896
OFF,0.6,discordant,55661,236,all_resolved,,-0.0012077085198475637,0.0,PASS|PASS|FAIL|FAIL|PASS|PASS|FAIL,0.915|1.597|0.798|-0.445|0.567|1.423|0.896
ON,0.6,discordant,55662,286,all_resolved,,0.02999624447386803,0.0,PASS|PASS|FAIL|FAIL|FAIL|PASS|FAIL,0.662|1.133|-0.400|-0.380|0.047|0.897|0.044
OFF,0.6,discordant,55662,232,all_resolved,,-0.002213555142571651,0.0,PASS|PASS|FAIL|FAIL|FAIL|PASS|PASS,0.662|1.133|-0.400|-0.380|0.047|0.897|0.044
ON,0.6,discordant,55663,292,all_resolved,,-9.180427701336823e-05,0.0,PASS|PASS|PASS|PASS|FAIL|FAIL|PASS,1.060|0.402|0.601|0.453|0.228|0.037|1.892
OFF,0.6,discordant,55663,218,all_resolved,,-0.00805123090299524,0.0,PASS|PASS|PASS|PASS|FAIL|FAIL|PASS,1.060|0.402|0.601|0.453|0.228|0.037|1.892
ON,0.6,discordant,55664,219,all_resolved,,0.01956030579597043,0.0,FAIL|PASS|PASS|PASS|FAIL|FAIL|PASS,0.055|1.108|1.612|1.388|0.109|0.193|1.642
OFF,0.6,discordant,55664,300,bank_exhausted,,0.0012625499885003332,0.0,REFER_BORDERLINE|PASS|PASS|PASS|FAIL|FAIL|PASS,0.055|1.108|1.612|1.388|0.109|0.193|1.642
ON,0.6,discordant,55665,235,all_resolved,,0.0563015412293933,0.0,PASS|PASS|FAIL|PASS|PASS|PASS|PASS,0.847|0.779|0.242|1.208|0.888|0.327|1.373
OFF,0.6,discordant,55665,300,bank_exhausted,,-0.0037405598439627335,0.0,PASS|PASS|REFER_BORDERLINE|PASS|PASS|FAIL|PASS,0.847|0.779|0.242|1.208|0.888|0.327|1.373
ON,0.6,discordant,55666,206,all_resolved,,0.045874830898437385,0.0,PASS|PASS|FAIL|PASS|PASS|PASS|PASS,1.239|1.134|-0.256|0.932|1.532|1.407|0.207
OFF,0.6,discordant,55666,244,all_resolved,,0.00151516697869395,0.0,PASS|PASS|FAIL|PASS|PASS|FAIL|PASS,1.239|1.134|-0.256|0.932|1.532|1.407|0.207
ON,0.6,discordant,55667,300,bank_exhausted,,-0.00839662212337707,0.0,REFER_BORDERLINE|PASS|PASS|PASS|PASS|PASS|REFER_BORDERLINE,0.533|0.541|0.409|0.919|0.505|1.273|0.301
OFF,0.6,discordant,55667,300,bank_exhausted,,-0.04122916955072967,0.0,PASS|PASS|FAIL|PASS|REFER_BORDERLINE|PASS|FAIL,0.533|0.541|0.409|0.919|0.505|1.273|0.301
ON,0.6,discordant,55668,283,all_resolved,,0.034631677949583495,0.0,FAIL|PASS|FAIL|FAIL|FAIL|PASS|PASS,0.077|0.548|-0.324|-0.101|0.388|0.290|0.807
OFF,0.6,discordant,55668,300,bank_exhausted,,0.0029438447767686443,0.0,REFER_BORDERLINE|PASS|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL,0.077|0.548|-0.324|-0.101|0.388|0.290|0.807
ON,0.6,discordant,55669,300,bank_exhausted,,0.0526651171793717,0.0,PASS|PASS|FAIL|FAIL|FAIL|REFER_BORDERLINE|PASS,0.968|0.453|-1.180|-0.389|0.376|0.655|1.132
OFF,0.6,discordant,55669,217,all_resolved,,0.026599378752215238,0.0,PASS|FAIL|FAIL|FAIL|PASS|PASS|PASS,0.968|0.453|-1.180|-0.389|0.376|0.655|1.132
ON,0.6,discordant,55670,300,bank_exhausted,,0.02444624495935949,0.0,FAIL|PASS|FAIL|FAIL|PASS|REFER_BORDERLINE|REFER_BORDERLINE,-0.725|1.810|-0.459|0.185|0.603|-0.197|0.481
OFF,0.6,discordant,55670,240,all_resolved,,-0.030826541497356773,0.0,FAIL|PASS|FAIL|FAIL|PASS|FAIL|FAIL,-0.725|1.810|-0.459|0.185|0.603|-0.197|0.481
ON,0.6,discordant,55671,181,all_resolved,,0.01800922361444617,0.0,PASS|PASS|FAIL|PASS|FAIL|FAIL|PASS,0.698|1.543|0.044|0.893|0.188|0.282|0.479
OFF,0.6,discordant,55671,300,bank_exhausted,,0.019109996765282924,0.0,PASS|PASS|FAIL|PASS|PASS|FAIL|REFER_BORDERLINE,0.698|1.543|0.044|0.893|0.188|0.282|0.479
ON,0.6,discordant,55672,300,bank_exhausted,,0.009948069659075479,0.0,FAIL|PASS|PASS|PASS|REFER_BORDERLINE|FAIL|FAIL,0.390|0.629|0.704|0.386|0.184|0.128|-0.008
OFF,0.6,discordant,55672,267,all_resolved,,0.006231342542392206,0.0,FAIL|PASS|PASS|PASS|FAIL|FAIL|FAIL,0.390|0.629|0.704|0.386|0.184|0.128|-0.008
ON,0.6,discordant,55673,300,bank_exhausted,,-0.005258664076972854,0.0,PASS|REFER_BORDERLINE|FAIL|PASS|PASS|REFER_BORDERLINE|PASS,1.248|0.288|0.037|1.220|0.453|0.488|1.231
OFF,0.6,discordant,55673,300,bank_exhausted,,0.010602745998897458,0.0,PASS|PASS|REFER_BORDERLINE|PASS|FAIL|FAIL|PASS,1.248|0.288|0.037|1.220|0.453|0.488|1.231
ON,0.6,discordant,55674,300,bank_exhausted,,0.03821867389543251,0.0,FAIL|REFER_BORDERLINE|FAIL|PASS|PASS|PASS|PASS,-0.199|0.144|-0.374|0.830|0.477|1.648|1.085
OFF,0.6,discordant,55674,206,all_resolved,,-0.029949144546089566,0.0,FAIL|FAIL|FAIL|PASS|FAIL|PASS|PASS,-0.199|0.144|-0.374|0.830|0.477|1.648|1.085
ON,0.6,discordant,55675,300,bank_exhausted,,0.007887647651194988,0.0,PASS|REFER_BORDERLINE|PASS|PASS|PASS|FAIL|PASS,1.004|0.333|0.955|1.010|0.267|0.035|0.323
OFF,0.6,discordant,55675,190,all_resolved,,-0.020494272218756836,0.0,PASS|FAIL|PASS|PASS|FAIL|FAIL|FAIL,1.004|0.333|0.955|1.010|0.267|0.035|0.323
ON,0.6,discordant,55676,300,bank_exhausted,,0.030820450726955575,0.0,PASS|PASS|REFER_BORDERLINE|PASS|PASS|PASS|PASS,1.617|1.052|0.588|1.932|1.123|0.606|1.086
OFF,0.6,discordant,55676,238,all_resolved,,-0.0060570118270698355,0.0,PASS|PASS|FAIL|PASS|PASS|PASS|PASS,1.617|1.052|0.588|1.932|1.123|0.606|1.086
ON,0.6,discordant,55677,300,bank_exhausted,,0.027140062602813236,0.0,REFER_BORDERLINE|PASS|PASS|PASS|PASS|PASS|REFER_BORDERLINE,0.150|1.258|1.592|0.659|1.127|0.771|0.448
OFF,0.6,discordant,55677,300,bank_exhausted,,0.013237344592834757,0.0,FAIL|PASS|PASS|PASS|PASS|PASS|REFER_BORDERLINE,0.150|1.258|1.592|0.659|1.127|0.771|0.448
ON,0.6,discordant,55678,300,bank_exhausted,,-0.001631689085109186,0.0,PASS|REFER_BORDERLINE|PASS|PASS|FAIL|FAIL|FAIL,0.939|0.870|1.710|0.842|0.400|-0.229|-0.123
OFF,0.6,discordant,55678,275,all_resolved,,0.0019294349392658175,0.0,PASS|PASS|PASS|PASS|FAIL|FAIL|FAIL,0.939|0.870|1.710|0.842|0.400|-0.229|-0.123
ON,0.6,discordant,55679,300,bank_exhausted,,-0.02035393631113774,0.0,PASS|REFER_BORDERLINE|FAIL|REFER_BORDERLINE|FAIL|FAIL|PASS,0.321|0.742|0.101|0.124|-0.900|0.370|0.708
OFF,0.6,discordant,55679,300,bank_exhausted,,0.013712637220933905,0.0,REFER_BORDERLINE|PASS|FAIL|FAIL|FAIL|FAIL|PASS,0.321|0.742|0.101|0.124|-0.900|0.370|0.708
ON,0.6,discordant,55680,300,bank_exhausted,,0.03670177842025167,0.0,PASS|PASS|FAIL|PASS|FAIL|PASS|REFER_BORDERLINE,2.083|0.818|-0.034|0.072|-0.226|1.080|0.113
OFF,0.6,discordant,55680,236,all_resolved,,-0.014263804306134754,0.0,PASS|PASS|FAIL|PASS|FAIL|PASS|FAIL,2.083|0.818|-0.034|0.072|-0.226|1.080|0.113
ON,0.6,discordant,55681,300,bank_exhausted,,-0.017491089968016505,0.0,PASS|REFER_BORDERLINE|FAIL|PASS|REFER_BORDERLINE|PASS|PASS,1.590|0.752|-0.367|0.763|0.345|1.603|0.473
OFF,0.6,discordant,55681,213,all_resolved,,0.017571358533181373,0.0,PASS|PASS|FAIL|PASS|FAIL|PASS|FAIL,1.590|0.752|-0.367|0.763|0.345|1.603|0.473
ON,0.6,discordant,55682,300,bank_exhausted,,0.03292698259947045,0.0,PASS|PASS|PASS|PASS|REFER_BORDERLINE|REFER_BORDERLINE|FAIL,1.306|1.098|0.971|1.847|0.660|0.519|0.228
OFF,0.6,discordant,55682,300,bank_exhausted,,0.0008526350688191775,0.0,PASS|PASS|REFER_BORDERLINE|PASS|REFER_BORDERLINE|PASS|PASS,1.306|1.098|0.971|1.847|0.660|0.519|0.228
ON,0.6,discordant,55683,300,bank_exhausted,,0.05087260674057744,0.0,PASS|PASS|REFER_BORDERLINE|FAIL|PASS|FAIL|FAIL,1.805|1.349|-0.110|0.790|0.999|-0.031|0.371
OFF,0.6,discordant,55683,300,bank_exhausted,,0.009871587165411203,0.0,PASS|PASS|FAIL|FAIL|REFER_BORDERLINE|FAIL|PASS,1.805|1.349|-0.110|0.790|0.999|-0.031|0.371
ON,0.6,discordant,55684,300,bank_exhausted,,0.025140217123634588,0.0,PASS|FAIL|REFER_BORDERLINE|PASS|PASS|FAIL|PASS,1.097|0.440|0.362|0.839|0.598|-1.078|0.929
OFF,0.6,discordant,55684,300,bank_exhausted,,-0.014078419260236286,0.0,PASS|FAIL|REFER_BORDERLINE|PASS|REFER_BORDERLINE|FAIL|REFER_BORDERLINE,1.097|0.440|0.362|0.839|0.598|-1.078|0.929
ON,0.6,discordant,55685,212,all_resolved,,0.04856420554563118,0.0,PASS|FAIL|PASS|PASS|FAIL|PASS|FAIL,0.679|-0.387|1.499|1.232|-0.568|0.719|-0.132
OFF,0.6,discordant,55685,218,all_resolved,,0.015904727642946665,0.0,PASS|FAIL|PASS|PASS|FAIL|PASS|FAIL,0.679|-0.387|1.499|1.232|-0.568|0.719|-0.132
ON,0.6,discordant,55686,233,all_resolved,,0.01288749964791512,0.0,FAIL|FAIL|FAIL|PASS|PASS|PASS|PASS,0.665|-0.538|0.149|0.612|0.897|1.005|1.352
OFF,0.6,discordant,55686,229,all_resolved,,0.034117118918973593,0.0,FAIL|FAIL|FAIL|PASS|PASS|PASS|PASS,0.665|-0.538|0.149|0.612|0.897|1.005|1.352
ON,0.6,discordant,55687,234,all_resolved,,0.04772188422535754,0.0,PASS|FAIL|PASS|PASS|PASS|PASS|PASS,1.154|-0.186|1.122|1.184|0.990|1.276|0.053
OFF,0.6,discordant,55687,237,all_resolved,,-0.008642661982048206,0.0,PASS|FAIL|PASS|PASS|PASS|PASS|FAIL,1.154|-0.186|1.122|1.184|0.990|1.276|0.053
ON,0.6,discordant,55688,216,all_resolved,,-0.010796143783719353,0.0,PASS|PASS|FAIL|PASS|PASS|PASS|PASS,1.625|0.940|0.040|0.235|0.398|1.161|0.337
OFF,0.6,discordant,55688,300,bank_exhausted,,-0.006716700705374977,0.0,PASS|PASS|FAIL|PASS|REFER_BORDERLINE|PASS|FAIL,1.625|0.940|0.040|0.235|0.398|1.161|0.337
ON,0.6,discordant,55689,300,bank_exhausted,,0.040437646084785665,0.0,REFER_BORDERLINE|PASS|FAIL|PASS|PASS|PASS|PASS,0.651|0.916|-0.271|1.450|0.903|1.295|0.955
OFF,0.6,discordant,55689,204,all_resolved,,0.028632296728757074,0.0,PASS|PASS|FAIL|PASS|PASS|PASS|PASS,0.651|0.916|-0.271|1.450|0.903|1.295|0.955
ON,0.6,discordant,55690,195,all_resolved,,0.012214269754302867,0.0,PASS|PASS|FAIL|PASS|FAIL|PASS|PASS,1.480|1.133|0.217|0.917|-0.217|0.520|0.927
OFF,0.6,discordant,55690,300,bank_exhausted,,0.02287750464653598,0.0,PASS|PASS|FAIL|PASS|FAIL|REFER_BORDERLINE|PASS,1.480|1.133|0.217|0.917|-0.217|0.520|0.927
ON,0.6,discordant,55691,254,all_resolved,,0.024652319793012616,0.0,FAIL|PASS|PASS|PASS|PASS|FAIL|PASS,0.399|0.392|0.736|0.910|1.449|-0.290|0.834
OFF,0.6,discordant,55691,300,bank_exhausted,,-0.0018607777515948958,0.0,FAIL|PASS|REFER_BORDERLINE|PASS|PASS|FAIL|FAIL,0.399|0.392|0.736|0.910|1.449|-0.290|0.834
ON,0.6,discordant,55692,300,bank_exhausted,,-0.0034128497113880374,0.0,PASS|PASS|PASS|PASS|PASS|FAIL|REFER_BORDERLINE,0.387|0.074|1.403|0.363|1.406|0.144|0.009
OFF,0.6,discordant,55692,267,all_resolved,,0.01929238840146623,0.0,FAIL|FAIL|PASS|PASS|PASS|FAIL|FAIL,0.387|0.074|1.403|0.363|1.406|0.144|0.009
ON,0.6,discordant,55693,198,all_resolved,,0.04944852748309755,0.0,PASS|PASS|PASS|PASS|PASS|PASS|PASS,1.146|0.572|0.346|0.733|1.308|0.671|0.684
OFF,0.6,discordant,55693,300,bank_exhausted,,-0.021565024417421055,0.0,PASS|PASS|PASS|PASS|PASS|PASS|REFER_BORDERLINE,1.146|0.572|0.346|0.733|1.308|0.671|0.684
ON,0.6,discordant,55694,300,bank_exhausted,,0.017856261086579374,0.0,PASS|PASS|PASS|PASS|REFER_BORDERLINE|PASS|FAIL,0.841|1.199|0.227|0.592|-0.441|1.051|-0.262
OFF,0.6,discordant,55694,292,all_resolved,,-0.011749583783753157,0.0,PASS|PASS|PASS|PASS|FAIL|PASS|FAIL,0.841|1.199|0.227|0.592|-0.441|1.051|-0.262
ON,0.6,discordant,55695,231,all_resolved,,0.006115004553746553,0.0,FAIL|PASS|PASS|PASS|PASS|PASS|PASS,-0.725|0.838|1.419|1.357|1.356|1.628|0.166
OFF,0.6,discordant,55695,259,all_resolved,,-0.02458644452098214,0.0,FAIL|PASS|PASS|PASS|PASS|PASS|FAIL,-0.725|0.838|1.419|1.357|1.356|1.628|0.166
ON,0.6,discordant,55696,300,bank_exhausted,,0.04106526727594953,0.0,FAIL|PASS|PASS|FAIL|PASS|REFER_BORDERLINE|PASS,-0.384|0.946|0.871|-0.442|1.123|-0.063|0.800
OFF,0.6,discordant,55696,300,bank_exhausted,,0.009361681651164142,0.0,FAIL|PASS|PASS|FAIL|PASS|REFER_BORDERLINE|PASS,-0.384|0.946|0.871|-0.442|1.123|-0.063|0.800
ON,0.6,discordant,55697,300,bank_exhausted,,0.02121288332890296,0.0,PASS|PASS|REFER_BORDERLINE|PASS|PASS|FAIL|PASS,0.523|0.849|0.862|1.776|1.681|-0.101|0.636
OFF,0.6,discordant,55697,199,all_resolved,,0.01233155126566475,0.0,PASS|PASS|PASS|PASS|PASS|FAIL|PASS,0.523|0.849|0.862|1.776|1.681|-0.101|0.636
ON,0.6,discordant,55698,300,bank_exhausted,,0.02579265565903589,0.0,PASS|REFER_BORDERLINE|PASS|FAIL|FAIL|REFER_BORDERLINE|PASS,0.422|-0.405|0.459|0.178|0.433|1.211|0.266
OFF,0.6,discordant,55698,300,bank_exhausted,,0.010565519895843808,0.0,PASS|FAIL|REFER_BORDERLINE|REFER_BORDERLINE|REFER_BORDERLINE|PASS|REFER_BORDERLINE,0.422|-0.405|0.459|0.178|0.433|1.211|0.266
ON,0.6,discordant,55699,300,bank_exhausted,,0.04078529022012415,0.0,PASS|PASS|PASS|PASS|REFER_BORDERLINE|PASS|REFER_BORDERLINE,1.018|1.182|0.762|0.346|-0.013|0.723|0.348
OFF,0.6,discordant,55699,281,all_resolved,,-0.0012128691511825817,0.0,PASS|PASS|FAIL|FAIL|PASS|PASS|FAIL,1.018|1.182|0.762|0.346|-0.013|0.723|0.348
ON,0.6,discordant,55700,300,bank_exhausted,,0.02707673948407205,0.0,FAIL|PASS|PASS|PASS|FAIL|PASS|REFER_BORDERLINE,-0.912|0.127|1.014|0.499|-0.174|0.685|0.466
